path,snr,status,cost,optimality,p_90,p_95,p_97.5
calib/2012-05-14/HARPS.2012-05-15T04:03:39.734_e2ds_A.fits,198.27804565429688,2,40926330.77332617,3.06675246974919e-06,0.989307850531159,0.9976022668940219,1.0040966201110693
calib/2012-05-14/HARPS.2012-05-15T02:19:18.909_e2ds_A.fits,195.16859436035156,2,38769773.717998154,2.4816699806251563e-07,0.988992429754478,0.9972642036783089,1.0040151903092183
calib/2012-05-14/HARPS.2012-05-15T00:45:34.819_e2ds_A.fits,178.39569091796875,2,31596108.368592758,2.9058764994260855e-07,0.9891710264341342,0.9976358718545622,1.0043733355049214
calib/2012-05-14/HARPS.2012-05-15T00:41:42.146_e2ds_A.fits,173.82720947265625,2,30714711.82833274,1.957987478817813e-07,0.9897196958597559,0.998229063911683,1.0049158940189018
calib/2012-05-14/HARPS.2012-05-15T04:09:31.133_e2ds_A.fits,184.11032104492188,2,35333317.40867182,3.36277494343562e-07,0.9894320916789496,0.9977352396589566,1.0045151559649346
calib/2012-05-14/HARPS.2012-05-15T00:44:55.757_e2ds_A.fits,162.26040649414062,2,27590653.550827928,4.5567094275611453e-07,0.990169011919005,0.9986263922086277,1.0054062737888687
calib/2011-03-10/HARPS.2011-03-11T06:38:27.160_e2ds_A.fits,190.55274963378906,2,39322097.1308233,3.913475666195154e-06,0.9910520392524672,0.9994606113506038,1.0061993422558715
calib/2011-03-19/HARPS.2011-03-20T06:36:57.573_e2ds_B.fits,66.49138641357422,2,285438696.61465955,3.5261564335087314e-08,1.6211920083810016,1.713535285279413,1.7828010456515426
calib/2011-03-26/HARPS.2011-03-27T05:14:21.163_e2ds_B.fits,65.94341278076172,2,280845090.40600187,9.518726074020378e-08,1.6101056576815156,1.7071233895160527,1.7863558708538332
calib/2011-03-21/HARPS.2011-03-22T05:53:45.129_e2ds_B.fits,69.04340362548828,2,307744081.6382266,3.119839675491676e-08,1.6155377731803764,1.7102594115421867,1.7809104160741602
calib/2015-05-30/HARPS.2015-05-31T04:41:41.058_e2ds_A.fits,83.9962387084961,2,6867492.511117058,1.2826176787328336e-07,0.9878792741862157,0.997469857589706,1.0053937206468995
calib/2015-05-30/HARPS.2015-05-31T05:05:59.269_e2ds_A.fits,130.45166015625,2,17446810.41687094,1.2518376024672762e-07,0.9897985788780472,0.9985079244873237,1.0053819031983002
calib/2015-05-30/HARPS.2015-05-31T04:42:28.021_e2ds_A.fits,86.7721939086914,2,7225302.769516038,5.496059429788147e-08,0.9881112262089412,0.9975639966815895,1.0053433633318056
calib/2015-05-30/HARPS.2015-05-31T04:43:14.983_e2ds_A.fits,121.4120864868164,2,14051640.83571106,8.571528269385453e-07,0.9867406793045983,0.9953483863710073,1.0023962976220673
calib/2010-05-22/HARPS.2010-05-22T02:29:52.448_e2ds_A.fits,169.49691772460938,2,32575030.128975336,1.3849457900505513e-06,0.9910723697556916,0.9995452580838711,1.0066476192457392
calib/2010-05-22/HARPS.2010-05-22T02:34:46.045_e2ds_A.fits,147.9756622314453,2,24771585.179380212,1.427226834493922e-07,0.9911645387098197,0.9997507506842696,1.006773215074168
calib/2010-05-22/HARPS.2010-05-22T02:36:10.050_e2ds_A.fits,150.67408752441406,2,25462720.153377894,2.7123192114508754e-07,0.9910479039055852,0.9997426243949805,1.006792951030529
calib/2010-05-22/HARPS.2010-05-22T02:36:52.562_e2ds_A.fits,163.1441650390625,2,29772439.287888043,2.2356300490855574e-06,0.990827354088138,0.9994577201739485,1.00632787279537
calib/2010-05-22/HARPS.2010-05-22T02:33:22.430_e2ds_A.fits,148.69679260253906,2,24075656.19956222,6.075170890795789e-07,0.9906733131124625,0.9992153065070323,1.0061793001746906
calib/2010-05-22/HARPS.2010-05-22T02:32:40.518_e2ds_A.fits,161.07569885253906,2,28530974.19995456,6.612963724533794e-07,0.9908862593913343,0.9995935580008111,1.006547650321113
calib/2011-03-18/HARPS.2011-03-19T06:02:01.302_e2ds_B.fits,67.53507995605469,2,294373770.4554877,3.478771759546362e-08,1.6234428841735737,1.7185491465743066,1.7936047570090927
calib/2012-06-04/HARPS.2012-06-04T23:48:27.869_e2ds_A.fits,174.9667510986328,2,32861146.04489711,1.221044728327847e-06,0.9900693596753839,0.9984725108526215,1.005320758300307
calib/2012-06-04/HARPS.2012-06-04T23:57:33.920_e2ds_A.fits,164.34359741210938,2,29641363.530822963,1.3926943803199698e-06,0.990338213661842,0.9987619602519731,1.005657432448571
calib/2012-06-04/HARPS.2012-06-05T01:59:40.884_e2ds_A.fits,179.92172241210938,2,34174684.72578869,1.4413807281066227e-06,0.9899040397245863,0.9982587118041941,1.005044249584775
calib/2011-04-06/HARPS.2011-04-07T06:37:40.090_e2ds_A.fits,153.74276733398438,2,24823878.33339972,1.9064896150666755e-07,0.991110701004664,0.9997074246466341,1.0066812278514945
calib/2011-04-06/HARPS.2011-04-07T06:24:22.165_e2ds_A.fits,146.62542724609375,2,23323440.91122657,1.6745161701692268e-07,0.9914315919353189,1.0001531288626453,1.0071989359254256
calib/2011-04-06/HARPS.2011-04-07T04:38:39.115_e2ds_A.fits,186.79922485351562,2,38420653.51243758,1.8231221474707127e-06,0.9914817363884609,1.0000732299678703,1.0070162316861868
calib/2011-04-06/HARPS.2011-04-07T04:27:25.467_e2ds_A.fits,157.3004608154297,2,27452749.412713833,1.8428181647323072e-07,0.9918964735128104,1.0006182768621055,1.0076515071495187
calib/2011-04-06/HARPS.2011-04-07T06:20:52.524_e2ds_A.fits,142.33782958984375,2,22286175.18206514,5.019851414544974e-07,0.9919779974837548,1.0008224638981114,1.0079005168517294
calib/2011-04-06/HARPS.2011-04-07T06:05:25.550_e2ds_A.fits,126.21405792236328,2,17591798.800340045,1.279522621189244e-07,0.9925343778924245,1.0014577185548503,1.0084788857836253
calib/2011-04-06/HARPS.2011-04-07T04:16:11.618_e2ds_A.fits,120.4102783203125,2,17216743.992852427,2.695724106160924e-07,0.9869163994472607,0.9960699842535514,1.0037535324163522
calib/2011-04-06/HARPS.2011-04-07T06:07:31.107_e2ds_A.fits,149.44146728515625,2,23751479.336197067,4.7152013848972274e-07,0.9912303278285363,0.9999440458151764,1.0069362632613066
calib/2011-04-06/HARPS.2011-04-07T04:49:11.471_e2ds_A.fits,181.72610473632812,2,35470640.4875415,2.0806919565075077e-07,0.9913823843507656,0.999879679812099,1.0067030503310896
calib/2011-04-06/HARPS.2011-04-07T06:25:04.468_e2ds_A.fits,122.99396514892578,2,16514761.941515524,2.653823685250245e-07,0.9921287029298858,1.0011646717604132,1.0082531592567225
calib/2011-04-06/HARPS.2011-04-07T06:15:57.526_e2ds_A.fits,132.61370849609375,2,19066214.75300087,7.042981451377273e-07,0.9918709158051593,1.0006647100119375,1.0078777547878845
calib/2011-04-06/HARPS.2011-04-07T06:11:43.452_e2ds_A.fits,144.60855102539062,2,22623793.063786965,5.601577868219465e-07,0.9917294870038176,1.0003338004042894,1.0074376995685865
calib/2011-04-06/HARPS.2011-04-07T06:39:46.638_e2ds_A.fits,156.04095458984375,2,26066039.078699466,1.7240308807231486e-06,0.9914837205710858,1.0001435032489079,1.0071541398964203
calib/2011-04-06/HARPS.2011-04-07T04:26:01.082_e2ds_A.fits,160.71926879882812,2,29109110.99275552,1.914806489367038e-06,0.9922140314103931,1.0008695654156183,1.0079045324251685
calib/2011-04-06/HARPS.2011-04-07T06:08:13.530_e2ds_A.fits,145.09971618652344,2,22390934.219002895,1.922557203215547e-06,0.9911080490051999,0.9999541773224573,1.0069829945385211
calib/2011-04-06/HARPS.2011-04-07T04:16:53.491_e2ds_A.fits,152.68075561523438,2,26003090.401385102,1.1964857549173757e-06,0.9919430354111232,1.0007507514429899,1.0077956726281598
calib/2011-04-06/HARPS.2011-04-07T06:15:15.094_e2ds_A.fits,138.91119384765625,2,21653411.59152414,9.12659743335098e-07,0.9926010202124504,1.0013696062648596,1.0085076755406703
calib/2011-04-06/HARPS.2011-04-07T06:27:52.557_e2ds_A.fits,111.9958724975586,2,14088608.658438573,9.087136731977807e-08,0.9926792062760746,1.0019319107501248,1.009331435083469
calib/2011-04-06/HARPS.2011-04-07T04:17:35.413_e2ds_A.fits,119.61996459960938,2,15491498.94989797,6.987283995840698e-07,0.9923483588175073,1.0014030324758816,1.0085964577759539
calib/2011-04-06/HARPS.2011-04-07T06:04:43.588_e2ds_A.fits,135.43209838867188,2,21172148.719987217,1.2678447092184797e-07,0.9928335822728609,1.001672729073104,1.0089522273540317
calib/2011-04-06/HARPS.2011-04-07T06:09:37.085_e2ds_A.fits,127.91202545166016,2,18051426.436363805,2.745507998724861e-07,0.9922529878121062,1.001187576126624,1.0084104775883191
calib/2011-04-06/HARPS.2011-04-07T06:22:16.088_e2ds_A.fits,154.3428192138672,2,25778790.30805861,1.7446745914639905e-07,0.9915439016134318,1.0001535003750177,1.0069908988790022
calib/2011-04-06/HARPS.2011-04-07T06:28:34.579_e2ds_A.fits,155.69598388671875,2,25825669.155749768,6.298650987446308e-07,0.9910351092591407,0.9997235431296823,1.0066694280786537
calib/2011-05-08/HARPS.2011-05-09T04:23:50.919_e2ds_A.fits,131.74996948242188,2,19384687.58805612,1.3693716027773917e-07,0.9912192941831577,0.9999382327396371,1.0068867099390606
calib/2011-05-30/HARPS.2011-05-31T01:03:14.405_e2ds_A.fits,159.0619354248047,2,27987802.4823644,8.067474137618547e-07,0.9909682325167394,0.999437622352932,1.0063484300572354
calib/2011-06-17/HARPS.2011-06-18T03:12:04.208_e2ds_A.fits,96.33103942871094,2,10697186.291774029,6.247237251955085e-07,0.9913425362652839,1.0008912617293255,1.0085205748558206
calib/2011-06-17/HARPS.2011-06-18T03:02:19.284_e2ds_A.fits,108.36141967773438,2,14005576.278452314,3.8294910176261965e-07,0.9929509380365171,1.0020558643973785,1.0093345432639125
calib/2011-06-17/HARPS.2011-06-18T03:14:50.569_e2ds_A.fits,118.97614288330078,2,16270552.119454212,1.018562443277915e-07,0.991635382592125,1.0004923301021622,1.0077705978718725
calib/2011-06-17/HARPS.2011-06-18T03:07:11.551_e2ds_A.fits,103.29862213134766,2,12354385.261714604,8.618919871139497e-07,0.9927109984415059,1.0018514386450927,1.0093540631819768
calib/2011-06-17/HARPS.2011-06-18T03:11:22.746_e2ds_A.fits,115.078125,2,14973681.056312826,2.5690137173128846e-07,0.9917942646775361,1.0007737685062952,1.0079687531233306
calib/2011-06-17/HARPS.2011-06-18T03:12:45.721_e2ds_A.fits,113.1311264038086,2,14270227.258108329,6.686645974696148e-07,0.991908950905974,1.0008127987338766,1.0081359978644038
calib/2011-06-17/HARPS.2011-06-18T03:05:47.826_e2ds_A.fits,112.75162506103516,2,14832598.957684737,3.198840170526296e-07,0.9925704548735252,1.0016730755560947,1.0088342098106842
calib/2011-06-17/HARPS.2011-06-18T03:05:06.673_e2ds_A.fits,97.14793395996094,2,10807772.616918147,1.2647469799231814e-07,0.994040994330718,1.0032419202298977,1.0107016860693485
calib/2011-06-17/HARPS.2011-06-18T03:01:37.711_e2ds_A.fits,104.08748626708984,2,12714042.98914003,8.456771212195235e-07,0.993456739353165,1.002519304341435,1.0098696864566803
calib/2011-06-17/HARPS.2011-06-18T03:10:40.774_e2ds_A.fits,100.80289459228516,2,11598056.081792738,1.0882173988591148e-06,0.9925197693401175,1.0017749465147416,1.0092307422636464
calib/2011-06-17/HARPS.2011-06-18T03:09:17.088_e2ds_A.fits,98.47230529785156,2,11092350.25329555,6.201938784755612e-07,0.9925951423347057,1.0018388426472655,1.0093430176126776
calib/2011-06-17/HARPS.2011-06-18T03:09:58.781_e2ds_A.fits,124.25855255126953,2,18197611.080057774,1.0810163075802848e-07,0.9925270398457755,1.0012588112017426,1.008354230587778
calib/2011-06-17/HARPS.2011-06-18T03:08:35.056_e2ds_A.fits,116.05279541015625,2,15508517.204446781,1.7751212877392675e-07,0.9922999902081714,1.0012006242406835,1.0084648263840295
calib/2012-04-13/HARPS.2012-04-14T08:58:21.699_e2ds_A.fits,134.7056121826172,2,18478330.285214722,1.2472390835682745e-06,0.9906370453981432,0.9994709991298139,1.0065225733115701
calib/2012-04-13/HARPS.2012-04-14T09:01:09.658_e2ds_A.fits,128.23440551757812,2,16051548.230598649,6.250989486034086e-07,0.9900620727460225,0.9988189566167418,1.0060023530423896
calib/2012-04-13/HARPS.2012-04-14T09:06:04.515_e2ds_A.fits,129.0381317138672,2,17519860.28153466,3.830781452052179e-07,0.9912554322659939,1.000121974988582,1.0071904953505608
calib/2012-04-13/HARPS.2012-04-14T08:59:45.703_e2ds_A.fits,137.4971466064453,2,21097201.338185623,4.0717645788390655e-07,0.9915814730221255,1.0003135896712592,1.0074919853632356
calib/2011-06-16/HARPS.2011-06-17T00:58:54.379_e2ds_A.fits,73.29507446289062,2,6648149.172739242,4.7289585602960926e-07,0.9966266476472126,1.0067984082895105,1.015055381126147
calib/2011-06-16/HARPS.2011-06-17T00:54:01.801_e2ds_A.fits,140.46749877929688,2,22071722.901017938,1.3839712664776016e-07,0.991462978893347,1.0000878496411656,1.0070489446855673
calib/2015-10-15/HARPS.2015-10-15T23:18:37.783_e2ds_B.fits,31.877910614013672,2,556034540.0798824,1.911603753068647e-06,0.07234165159396153,0.23094385773203044,0.6953824534838943
calib/2015-10-15/HARPS.2015-10-15T23:20:41.280_e2ds_B.fits,19.401260375976562,2,202260037.08299187,1.642725988570959e-08,0.09050031412443676,0.3006531392554555,0.9566398055154877
calib/2013-05-23/HARPS.2013-05-24T00:11:52.191_e2ds_B.fits,47.82128143310547,2,150261847.85902783,5.63316007173853e-08,1.637930311085991,1.7405735867576158,1.8222615393196098
calib/2013-05-23/HARPS.2013-05-24T05:14:15.195_e2ds_B.fits,48.04961013793945,2,151854296.53350255,1.4768829714739695e-08,1.6570970511192034,1.7613215305854035,1.8587686394772318
calib/2013-05-24/HARPS.2013-05-25T02:30:02.281_e2ds_A.fits,125.55859375,2,14865089.602748975,3.1271383704734035e-07,0.9892759862777619,0.9979541826590799,1.0053367331164933
calib/2013-05-24/HARPS.2013-05-25T02:57:55.252_e2ds_B.fits,46.99009704589844,2,145650454.89559558,1.013581822917331e-07,1.6515357463436438,1.7561270029560594,1.848071242229693
calib/2013-05-24/HARPS.2013-05-25T06:19:22.205_e2ds_A.fits,109.85646057128906,2,10577638.197720038,8.130875670531168e-07,0.9853149002282704,0.9947306662327636,1.0033892633971613
calib/2011-06-03/HARPS.2011-06-04T00:43:34.679_e2ds_B.fits,54.783016204833984,2,194792047.08563656,1.6856552065291908e-07,1.5919280746615048,1.6936437718664288,1.7714061970359924
calib/2012-04-08/HARPS.2012-04-09T06:14:03.371_e2ds_A.fits,143.67015075683594,2,19094111.884939604,4.3138425098732114e-07,0.9882879370501729,0.9969686316713224,1.0038251192447003
calib/2013-05-25/HARPS.2013-05-26T06:16:52.686_e2ds_A.fits,102.13458251953125,2,9257951.83229931,2.383276296313852e-07,0.9872553890023721,0.9965727836427268,1.0041788037233925
calib/2013-05-22/HARPS.2013-05-23T06:24:02.222_e2ds_A.fits,11.878110885620117,2,919746.3769612055,3.939687465148722e-09,1.0779513079691312,1.1423249100582382,1.230879802604175
calib/2013-05-22/HARPS.2013-05-23T07:33:00.826_e2ds_A.fits,123.10973358154297,2,16536522.61018003,4.936921200737743e-07,0.990010719686476,0.999016336184756,1.0062619494163816
calib/2013-05-22/HARPS.2013-05-22T23:26:04.311_e2ds_A.fits,117.17826843261719,2,14768725.584046084,6.95916324566781e-07,0.9916708783630603,1.0006008628265735,1.0080355442370483
calib/2013-05-22/HARPS.2013-05-22T23:07:42.405_e2ds_A.fits,136.37979125976562,2,21219507.239749197,1.8227137488224798e-07,0.9919533473448687,1.000747375772376,1.0079557327608486
calib/2013-05-22/HARPS.2013-05-22T23:17:57.972_e2ds_A.fits,114.31263732910156,2,13952281.991163192,9.23201696423348e-07,0.994282653748422,1.0033532414497948,1.0105837029968379
calib/2013-05-22/HARPS.2013-05-23T07:57:58.238_e2ds_A.fits,139.64691162109375,2,20381433.443110455,1.250616129766513e-06,0.9893433380681491,0.9980963251641493,1.0054572522487302
calib/2013-05-22/HARPS.2013-05-22T23:18:42.404_e2ds_A.fits,85.20445251464844,2,6655110.264806348,6.161918708613712e-07,1.007650305449093,1.0167180049829243,1.0241410120717624
calib/2013-05-22/HARPS.2013-05-23T08:07:31.203_e2ds_A.fits,105.78392028808594,2,10960569.920509314,1.2650084499910008e-06,0.9881729299500692,0.9975181376976282,1.005096045552881
calib/2013-05-22/HARPS.2013-05-23T06:22:34.306_e2ds_A.fits,37.66550064086914,2,1718953.529124275,3.3042795166693395e-08,1.0020312531781383,1.0173833215694672,1.0321438319451544
calib/2013-05-22/HARPS.2013-05-22T23:02:33.416_e2ds_A.fits,133.70135498046875,2,19957292.10889685,5.695195532950947e-07,0.9918686262014254,1.0006519687100632,1.0079069960823808
calib/2013-05-22/HARPS.2013-05-23T06:23:18.189_e2ds_A.fits,17.533977508544922,2,894394.5270651167,1.6029382265969616e-09,1.0268771425751713,1.0582505571946217,1.0901247082459626
calib/2013-05-22/HARPS.2013-05-23T06:21:49.723_e2ds_A.fits,107.31632232666016,2,9606311.186184311,8.579586392443161e-07,0.986132777944464,0.995406352692305,1.0030381529863897
calib/2013-05-22/HARPS.2013-05-23T08:08:15.176_e2ds_A.fits,88.07647705078125,2,7410165.510237549,1.1298834579065442e-07,0.9883514385803815,0.9982339679626588,1.0061435991440384
calib/2013-05-22/HARPS.2013-05-23T06:29:10.181_e2ds_A.fits,4.449902057647705,2,2162778.621968217,7.012747573753586e-07,1.445233999201272,1.9740540802445339,3.2934680166048964
calib/2012-06-10/HARPS.2012-06-11T01:29:38.950_e2ds_A.fits,51.08063888549805,2,3340179.901426368,8.922620509110857e-08,0.9948187599864182,1.0071658951195375,1.0177981045553541
calib/2012-06-10/HARPS.2012-06-11T01:28:57.868_e2ds_A.fits,23.053600311279297,2,1137344.798257799,2.0493300778579027e-08,1.0131832970808892,1.035806707329352,1.0551734009245461
calib/2011-03-02/HARPS.2011-03-03T06:50:51.084_e2ds_A.fits,6.663064002990723,2,1905304.273911419,1.6269240538102636e-07,1.2064856042921432,1.4871577049999871,2.6170906852057114
calib/2012-05-07/HARPS.2012-05-08T04:14:41.203_e2ds_A.fits,63.12953567504883,2,4711100.481888345,1.0695296381868502e-07,0.9921987804071178,1.0031939098526825,1.012638389587234
calib/2012-05-07/HARPS.2012-05-08T04:12:35.297_e2ds_A.fits,93.04724884033203,2,10005381.980626699,4.780537423698661e-07,0.9908008077842997,1.0003608932581676,1.0079535476085668
calib/2012-05-07/HARPS.2012-05-08T04:13:59.161_e2ds_A.fits,87.87504577636719,2,8614454.379172755,5.4392444326367695e-08,0.9905248200005945,1.0000041172063183,1.0078274803576621
calib/2012-05-07/HARPS.2012-05-08T04:13:17.139_e2ds_A.fits,95.2872543334961,2,10007302.876312628,6.170466804178432e-08,0.9902147988633478,0.9995184773324167,1.0070861226818728
calib/2012-05-07/HARPS.2012-05-08T04:15:22.756_e2ds_A.fits,45.21356964111328,2,2561376.1569035207,5.857846507861808e-08,0.9943726500153774,1.00720110045772,1.018068943847285
calib/2012-05-07/HARPS.2012-05-08T04:16:04.769_e2ds_A.fits,53.04151153564453,2,3384818.5919088777,2.3631635315268795e-08,0.9931824724472211,1.004906921586647,1.0145978204158623
calib/2012-06-11/HARPS.2012-06-11T23:54:53.907_e2ds_A.fits,56.69999313354492,2,3926167.2313863398,2.2235127516978537e-08,0.9939184355729832,1.0053930408746612,1.0147610754049987
calib/2012-06-11/HARPS.2012-06-11T23:54:11.865_e2ds_A.fits,32.83401870727539,2,1658176.2929274712,5.833934853538558e-07,0.9978007861291601,1.0140877069401086,1.028754612040454
calib/2012-06-11/HARPS.2012-06-11T23:53:30.072_e2ds_A.fits,38.934566497802734,2,2108072.0091720116,4.407183951116167e-08,0.9975465612070589,1.0123012245281595,1.0257557144571665
calib/2012-06-11/HARPS.2012-06-11T23:55:36.350_e2ds_A.fits,28.818222045898438,2,1066774.9579536226,5.1424244862374735e-09,1.0207365904153574,1.038597232906591,1.0551777439759096
calib/2011-07-12/HARPS.2011-07-12T23:05:31.716_e2ds_A.fits,91.0490493774414,2,9281309.01497671,4.530422756943153e-07,0.9908219624246175,1.0002180145928041,1.0079174517544593
calib/2011-06-22/HARPS.2011-06-23T01:44:38.994_e2ds_A.fits,110.63624572753906,2,13571409.896923749,3.807163011515513e-07,0.9917226154549907,1.0006331236035848,1.008095913069298
calib/2011-06-22/HARPS.2011-06-23T01:46:02.459_e2ds_A.fits,141.6546173095703,2,21858239.937616657,9.417262916144864e-07,0.9906683358067743,0.9992558347963878,1.0061427060917314
calib/2012-03-09/HARPS.2012-03-10T06:28:23.621_e2ds_A.fits,70.87187194824219,2,5727986.063592047,1.6251021861535264e-07,0.994409484287744,1.0049000536173693,1.0135108549136056
calib/2011-06-15/HARPS.2011-06-16T04:25:51.623_e2ds_A.fits,27.616430282592773,2,1347466.5417500034,3.131617631879635e-09,1.0054911823885093,1.0245956909457317,1.041287219368684
calib/2011-06-15/HARPS.2011-06-16T04:22:44.763_e2ds_A.fits,58.498748779296875,2,3734928.4781401595,1.0291609697787862e-07,0.9905081513209634,1.0015555425537803,1.010723544311094
calib/2011-06-15/HARPS.2011-06-16T04:19:35.651_e2ds_A.fits,49.5048713684082,2,3017170.9104693797,3.0033995901401767e-08,0.9937102370725892,1.0059737097374635,1.0162503203788524
calib/2011-06-15/HARPS.2011-06-16T04:23:31.345_e2ds_A.fits,35.23968505859375,2,1681414.893109475,3.563744843670946e-08,0.9957985374744266,1.0109618704631802,1.0244148096564227
calib/2011-06-15/HARPS.2011-06-16T04:17:16.132_e2ds_A.fits,80.04253387451172,2,8801898.270720912,6.553176934431804e-08,0.9945354323224629,1.004715839917159,1.0127693089848409
calib/2011-06-15/HARPS.2011-06-16T04:18:49.318_e2ds_A.fits,30.48832130432129,2,1640978.0152418986,4.9425960213511644e-08,0.9915548572394739,1.0102898853212565,1.0300283502702858
calib/2011-06-15/HARPS.2011-06-16T04:24:18.358_e2ds_A.fits,76.70610046386719,2,7820593.88445853,2.1948812900518533e-07,0.9933423634409326,1.0035516252768812,1.0120120903590606
calib/2011-06-15/HARPS.2011-06-16T04:26:37.916_e2ds_A.fits,90.33991241455078,2,9374726.242665486,5.421429705165792e-08,0.990541490245437,0.9999332786698347,1.0077652227504044
